,Name,Text,Time
68,Marjorie Taylor Greene 🇺🇸,"Thank you @WinningTeamPub for the beautiful flowers and publishing my new book MTG! 

I can’t wait for people to read it and books orders are flooding in! 

Get your copy today at https://t.co/FETs28CuYj! https://t.co/1o4Qfejaxr",2023-11-22 14:58:57+00:00
69,Marjorie Taylor Greene 🇺🇸,"RT @brianglenntv: Straight up 🔥. 
On sale NOW! @mtgreenee ❤️❤️

https://t.co/AicCV3oCa1 https://t.co/DS8UFxjx6a",2023-11-22 02:21:12+00:00
70,Brian Glenn,"Straight up 🔥. 
On sale NOW! @mtgreenee ❤️❤️

https://t.co/AicCV3oCa1 https://t.co/DS8UFxjx6a",2023-11-22 02:20:34+00:00
71,Marjorie Taylor Greene 🇺🇸,Congratulations Kyle!!,2023-11-22 02:16:36+00:00
72,Kyle Rittenhouse,"Two years ago today, accused of unjust charges, I heard 'NOT GUILTY' five times over from a jury of my peers who heard the facts.

My case split the nation into opposing sides fueled by emotions, politics, and misconceptions driven by media and political figures.

Today, I want you to learn the truth, and know the real and honest version of my story - without filters or an agenda.

My story of survival, resilience, and justice is now available for pre-order at

https://t.co/Nw1WEvprT6",2023-11-19 19:34:50+00:00
73,Marjorie Taylor Greene 🇺🇸,"RT @MonicaCrowley: 🚨 NEW 🚨 MONICA CROWLEY PODCAST!

🔥 The panicked Left: Musk lawsuits, Biden’s collapse, Trump ascendant

🇺🇸 @RepMTG on Jan 6th, the Biden, Garland &amp; Mayorkas impeachments, the new Speaker &amp; her new book, “MTG” 🔥

MORE!

Subscribe, listen and share 🎧!

https://t.co/g2ZVOPtimy",2023-11-22 02:14:04+00:00
74,Monica Crowley,"🚨 NEW 🚨 MONICA CROWLEY PODCAST!

🔥 The panicked Left: Musk lawsuits, Biden’s collapse, Trump ascendant

🇺🇸 @RepMTG on Jan 6th, the Biden, Garland &amp; Mayorkas impeachments, the new Speaker &amp; her new book, “MTG” 🔥

MORE!

Subscribe, listen and share 🎧!

https://t.co/g2ZVOPtimy",2023-11-21 22:13:14+00:00
75,Marjorie Taylor Greene 🇺🇸,RT @KariLake: Congrats on the new book! @mtgreenee is a voice for truth and justice. Read her new book and be inspired to join the fight for America's future! Get it now at https://t.co/V1n9cgpVKH,2023-11-22 02:13:16+00:00
76,Kari Lake,Congrats on the new book! @mtgreenee is a voice for truth and justice. Read her new book and be inspired to join the fight for America's future! Get it now at https://t.co/V1n9cgpVKH,2023-11-22 00:21:13+00:00
77,Marjorie Taylor Greene 🇺🇸,"Thank you, Kari! 🇺🇸🇺🇸🇺🇸",2023-11-22 01:01:53+00:00
78,Marjorie Taylor Greene 🇺🇸,"Thank you President Trump!!

I will never back down and never stop fighting!

We have to save America!

Order your copy of my new book MTG at https://t.co/FETs28BX8L https://t.co/x4vODjOd10",2023-11-22 00:31:19+00:00
79,Marjorie Taylor Greene 🇺🇸,"RT @RichardGrenell: This is a GREAT read.

@mtgreenee exposes the radical Left's agenda - and shows just how dangerous they are to America’s greatness. 

Get this book: https://t.co/XeQr4UDplB",2023-11-21 23:31:11+00:00
80,Richard Grenell,"This is a GREAT read.

@mtgreenee exposes the radical Left's agenda - and shows just how dangerous they are to America’s greatness. 

Get this book: https://t.co/XeQr4UDplB",2023-11-21 23:20:15+00:00
81,Marjorie Taylor Greene 🇺🇸,"RT @LeadingReport: BREAKING: Fulton County, Georgia, acknowledges that 3,600 ballots from the 2020 election audit were duplicated; now the discrepancy has been turned over to the GA Attorney General for investigation.

Trump: “This is massive voter corruption!” https://t.co/yUjgwub1ja",2023-11-21 19:49:35+00:00
82,Leading Report,"BREAKING: Fulton County, Georgia, acknowledges that 3,600 ballots from the 2020 election audit were duplicated; now the discrepancy has been turned over to the GA Attorney General for investigation.

Trump: “This is massive voter corruption!” https://t.co/yUjgwub1ja",2023-11-21 18:44:08+00:00
83,Marjorie Taylor Greene 🇺🇸,"President Trump has more energy than virtually anyone I’ve met. I see and talk to him frequently. His mind and wit are as sharp as ever. 

With Trump as President, America will never have to worry about him falling off a bike or tumbling down stairs! https://t.co/X1ySl4ALmX",2023-11-21 18:56:50+00:00
84,Marjorie Taylor Greene 🇺🇸,"Its publication day! I am thrilled that my book is now officially out! Get your copy of MTG today, https://t.co/nkH9v67PeW, Amazon, Barnes &amp; Noble, Books A Million or anywhere else books are sold. This is a must read for every American that believes in saving this country. https://t.co/elkOL0YWqu",2023-11-21 18:00:10+00:00
85,Marjorie Taylor Greene 🇺🇸,Accurate.,2023-11-20 18:07:10+00:00
86,The Babylon Bee,"Turkey Denied Presidential Pardon After Photos Emerge Of It Attending January 6 
https://t.co/GIQ0yajWSt https://t.co/GwyhTiuIIY",2023-11-20 17:19:57+00:00
87,Marjorie Taylor Greene 🇺🇸,"RT @RepMTG: Dr. Biss's testimony confirms what many women already suspected - the rushed COVID-19 vaccine policies ignored their health.

It's time medical freedom and informed consent are restored in America. No more dismissing real concerns about women's health. https://t.co/x5Hx7cuTiT",2023-11-20 18:05:28+00:00
88,Rep. Marjorie Taylor Greene🇺🇸,"Dr. Biss's testimony confirms what many women already suspected - the rushed COVID-19 vaccine policies ignored their health.

It's time medical freedom and informed consent are restored in America. No more dismissing real concerns about women's health. https://t.co/x5Hx7cuTiT",2023-11-20 17:57:35+00:00
89,Marjorie Taylor Greene 🇺🇸,"So this guy went after me recently on an interview with @piersmorgan. I’ll be honest I never heard of him before, but trolls will be trolls. Maybe he should learn more about me, I’ll send him a copy of my new book, MTG! Get your copy today https://t.co/nkH9v67PeW https://t.co/2C8d4ujvob",2023-11-20 18:04:59+00:00
90,Marjorie Taylor Greene 🇺🇸,WINNING 🔥🔥🔥,2023-11-20 15:59:05+00:00
91,InteractivePolls,"📊 2024 National GOP Primary

Trump 67% (+7)
DeSantis 9% (-2)
Haley 8% (+1)
Ramaswamy 5% (-1)
Christie 3% (+1)
--
H2H: 
Trump 75% (+4)
DeSantis 25% (-4)
.
Trump 81% (+3)
Haley 19% (-3)

[Change vs October]

Harvard/Harris (B) | RVs | 11/15-16
https://t.co/knKmiD8csc https://t.co/gsaVvMn1ko",2023-11-20 15:50:25+00:00
92,Marjorie Taylor Greene 🇺🇸,"Congratulations @JMilei!!

Argentina God bless you!!

 https://t.co/6oyr7o0W4j",2023-11-20 00:45:47+00:00
93,Marjorie Taylor Greene 🇺🇸,"It’s sad that so many people commented here in such hateful uneducated way.

We live in terrible times that so many people have such petty and materialistic views that they think posting up pictures of an animal some one hunted has to be a giant game, decked out in name brand hunting clothes, with the most expensive name brand rifle with the sole purpose to impress people on social media.

I posted this joyfully and said I’m proud of my son for many reasons.

Number one, he did exactly what I asked him to do. I told him a few weeks ago that I wanted him to kill me a deer so we could have the meat for Thanksgiving week and to freeze the rest. 

I’m proud of him because he did exactly what I asked of him when he came home from college this weekend before he went off and did anything else for himself. 

That’s what good kids do. They respect their parents. 

Not only that he sent our whole family a beautiful picture of the sunrise this morning because he loves and appreciates God’s creation and when you go hunting you truly get to enjoy it.

I’m also proud of him bc he cleaned the deer, cut up the meat, and cleaned up after himself.

That’s also what good kids do and that’s what responsible people do. 

So I will say it again I’m so proud of my son Derek!!

I am blessed by him and the food he has provided for our family this week :)

A lot of these naive comments has also made me realize that so many people wouldn’t know how to survive if something really bad happened and they couldn’t go to the grocery store or order Uber Eats from their couch. 

Hunting and Farming are literally basic national security for every country on Earth.

The skills and knowledge on how to hunt and farm should be taught to every generation just as they are taught how read. 

We should not have a generation or two that don’t understand or appreciate basic life skills.

We must fix this because our future ability to survive may depend on it.",2023-11-19 19:57:58+00:00
94,Marjorie Taylor Greene 🇺🇸,I’m so proud of my son Derek! https://t.co/vTXcrnUt6T,2023-11-19 16:32:34+00:00
95,Marjorie Taylor Greene 🇺🇸,"RT @RepMTG: Every single court case the DOJ is trying against Americans from Pres Trump to Jan 6th defendants needs to be publicly shown and heard on video!! 

And there should be video and audio in every court room in America where Pres Trump is facing trial.

Enough of the lies!",2023-11-19 19:01:51+00:00
96,Rep. Marjorie Taylor Greene🇺🇸,"Every single court case the DOJ is trying against Americans from Pres Trump to Jan 6th defendants needs to be publicly shown and heard on video!! 

And there should be video and audio in every court room in America where Pres Trump is facing trial.

Enough of the lies!",2023-11-19 19:00:44+00:00
97,Marjorie Taylor Greene 🇺🇸,"MAJOR ANNOUNCEMENT: My first book, ‘MTG’, will be released on November 21st!",2023-09-19 19:58:55+00:00
98,Paul Bedard,"Exclusive: NEW BOOK from Marjorie Taylor Greene to set the record straight, pave her way to higher office, possibly VP

“I wanted people to hear my side of the story,” @RepMTG 

Publisher @SergioGor 'Few have taken Washington by storm like MTG'
https://t.co/3lRjW8AHa6 https://t.co/uURfXydJuV",2023-09-19 19:27:47+00:00
99,Marjorie Taylor Greene 🇺🇸,I’m so proud of my son Derek! https://t.co/vTXcrnUt6T,2023-11-19 16:32:34+00:00
100,The Rundown AI,"If you’re not using ChatGPT, you’re falling behind.

Subscribe to our newsletter to instantly get our FREE Advanced ChatGPT guide:",2023-10-13 03:27:00+00:00
101,Marjorie Taylor Greene 🇺🇸,"And every peaceful J6’er must be released, charges dropped, and records expunged!",2023-11-19 12:39:05+00:00
102,Marjorie Taylor Greene 🇺🇸,"Georgia’s 14th district is Trump country.

Even our newborn babies are Trumpers! 🇺🇸

Welcome to the world Mitchell!

Congratulations Brian and Kelsey!! He’s beautiful!! https://t.co/iHTbbs7otc",2023-11-19 01:11:07+00:00
103,Marjorie Taylor Greene 🇺🇸,38-10 GO DAWGS!!,2023-11-19 00:13:49+00:00
